collection,ticker,sector
B3/Bovespa,A1BB34.SA,NA
B3/Bovespa,A1BM34.SA,NA
B3/Bovespa,A1CR34.SA,NA
B3/Bovespa,A1DI34.SA,NA
B3/Bovespa,A1DM34.SA,NA
B3/Bovespa,A1EE34.SA,NA
B3/Bovespa,A1EG34.SA,NA
B3/Bovespa,A1EN34.SA,NA
B3/Bovespa,A1EP34.SA,NA
B3/Bovespa,A1ES34.SA,NA
B3/Bovespa,A1FL34.SA,NA
B3/Bovespa,A1GI34.SA,NA
B3/Bovespa,A1GN34.SA,NA
B3/Bovespa,A1IV34.SA,NA
B3/Bovespa,A1JG34.SA,NA
B3/Bovespa,A1KA34.SA,NA
B3/Bovespa,A1LB34.SA,NA
B3/Bovespa,A1LG34.SA,NA
B3/Bovespa,A1LK34.SA,NA
B3/Bovespa,A1LL34.SA,NA
B3/Bovespa,A1LN34.SA,NA
B3/Bovespa,A1LX34.SA,NA
B3/Bovespa,A1MB34.SA,NA
B3/Bovespa,A1MD34.SA,NA
B3/Bovespa,A1ME34.SA,NA
B3/Bovespa,A1MP34.SA,NA
B3/Bovespa,A1MT34.SA,NA
B3/Bovespa,A1MX34.SA,NA
B3/Bovespa,A1NE34.SA,NA
B3/Bovespa,A1NS34.SA,NA
B3/Bovespa,A1NT34.SA,NA
B3/Bovespa,A1ON34.SA,NA
B3/Bovespa,A1OS34.SA,NA
B3/Bovespa,A1PA34.SA,NA
B3/Bovespa,A1PD34.SA,NA
B3/Bovespa,A1PH34.SA,NA
B3/Bovespa,A1RE34.SA,NA
B3/Bovespa,A1RG34.SA,NA
B3/Bovespa,A1SN34.SA,NA
B3/Bovespa,A1SU34.SA,NA
B3/Bovespa,A1TH34.SA,NA
B3/Bovespa,A1TM34.SA,NA
B3/Bovespa,A1TT34.SA,NA
B3/Bovespa,A1UA34.SA,NA
B3/Bovespa,A1UT34.SA,NA
B3/Bovespa,A1VB34.SA,NA
B3/Bovespa,A1VY34.SA,NA
B3/Bovespa,A1WK34.SA,NA
B3/Bovespa,A1YX34.SA,NA
B3/Bovespa,A1ZN34.SA,NA
B3/Bovespa,AALL34.SA,NA
B3/Bovespa,AALR3.SA,NA
B3/Bovespa,AAPL34.SA,NA
B3/Bovespa,ABBV34.SA,NA
B3/Bovespa,ABCB4.SA,NA
B3/Bovespa,ABEV3.SA,NA
B3/Bovespa,ABTT34.SA,NA
B3/Bovespa,ABUD34.SA,NA
B3/Bovespa,ACNB34.SA,NA
B3/Bovespa,ADBE34.SA,NA
B3/Bovespa,ADPR34.SA,NA
B3/Bovespa,AERI3.SA,NA
B3/Bovespa,AESB3.SA,NA
B3/Bovespa,AFLT3.SA,NA
B3/Bovespa,AGRO3.SA,NA
B3/Bovespa,AHEB3.SA,NA
B3/Bovespa,AHEB5.SA,NA
B3/Bovespa,AHEB6.SA,NA
B3/Bovespa,AIGB34.SA,NA
B3/Bovespa,AIRB34.SA,NA
B3/Bovespa,ALEF3B.SA,NA
B3/Bovespa,ALLD3.SA,NA
B3/Bovespa,ALPA3.SA,NA
B3/Bovespa,ALPA4.SA,NA
B3/Bovespa,ALPK3.SA,NA
B3/Bovespa,ALSO3.SA,NA
B3/Bovespa,ALUP3.SA,NA
B3/Bovespa,ALUP4.SA,NA
B3/Bovespa,ALUP11.SA,NA
B3/Bovespa,AMAR3.SA,NA
B3/Bovespa,AMBP3.SA,NA
B3/Bovespa,AMGN34.SA,NA
B3/Bovespa,AMZO34.SA,NA
B3/Bovespa,ANIM3.SA,NA
B3/Bovespa,APER3.SA,NA
B3/Bovespa,APTI3.SA,NA
B3/Bovespa,APTI4.SA,NA
B3/Bovespa,APTV34.SA,NA
B3/Bovespa,ARMT34.SA,NA
B3/Bovespa,ARNC34.SA,NA
B3/Bovespa,ARZZ3.SA,NA
B3/Bovespa,ASAI3.SA,NA
B3/Bovespa,ASML34.SA,NA
B3/Bovespa,ATOM3.SA,NA
B3/Bovespa,ATTB34.SA,NA
B3/Bovespa,ATVI34.SA,NA
B3/Bovespa,AURA33.SA,NA
B3/Bovespa,AVGO34.SA,NA
B3/Bovespa,AVLL3.SA,NA
B3/Bovespa,AWII34.SA,NA
B3/Bovespa,AXPB34.SA,NA
B3/Bovespa,AZEV3.SA,NA
B3/Bovespa,AZEV4.SA,NA
B3/Bovespa,AZOI34.SA,NA
B3/Bovespa,AZUL4.SA,NA
B3/Bovespa,B1AM34.SA,NA
B3/Bovespa,B1AX34.SA,NA
B3/Bovespa,B1BL34.SA,NA
B3/Bovespa,B1BT34.SA,NA
B3/Bovespa,B1CS34.SA,NA
B3/Bovespa,B1DX34.SA,NA
B3/Bovespa,B1FC34.SA,NA
B3/Bovespa,B1GN34.SA,NA
B3/Bovespa,B1IL34.SA,NA
B3/Bovespa,B1KR34.SA,NA
B3/Bovespa,B1LL34.SA,NA
B3/Bovespa,B1MR34.SA,NA
B3/Bovespa,B1NT34.SA,NA
B3/Bovespa,B1PP34.SA,NA
B3/Bovespa,B1RF34.SA,NA
B3/Bovespa,B1SA34.SA,NA
B3/Bovespa,B1SX34.SA,NA
B3/Bovespa,B1TI34.SA,NA
B3/Bovespa,B1WA34.SA,NA
B3/Bovespa,B2YN34.SA,NA
B3/Bovespa,B3SA3.SA,NA
B3/Bovespa,BAAX39.SA,NA
B3/Bovespa,BABA34.SA,NA
B3/Bovespa,BACW39.SA,NA
B3/Bovespa,BAER39.SA,NA
B3/Bovespa,BAHI3.SA,NA
B3/Bovespa,BALM3.SA,NA
B3/Bovespa,BALM4.SA,NA
B3/Bovespa,BAUH3.SA,NA
B3/Bovespa,BAUH4.SA,NA
B3/Bovespa,BAZA3.SA,NA
B3/Bovespa,BBAS11.SA,NA
B3/Bovespa,BBAS12.SA,NA
B3/Bovespa,BBAS3.SA,NA
B3/Bovespa,BBDC3.SA,NA
B3/Bovespa,BBDC4.SA,NA
B3/Bovespa,BBML3.SA,NA
B3/Bovespa,BBRK3.SA,NA
B3/Bovespa,BBSE3.SA,NA
B3/Bovespa,BBYY34.SA,NA
B3/Bovespa,BCHI39.SA,NA
B3/Bovespa,BCSA34.SA,NA
B3/Bovespa,BCWV39.SA,NA
B3/Bovespa,BDRU11.SA,NA
B3/Bovespa,BDRX11.SA,NA
B3/Bovespa,BDVY39.SA,NA
B3/Bovespa,BEEF3.SA,NA
B3/Bovespa,BEEM39.SA,NA
B3/Bovespa,BEES3.SA,NA
B3/Bovespa,BEES4.SA,NA
B3/Bovespa,BEFA39.SA,NA
B3/Bovespa,BEFG39.SA,NA
B3/Bovespa,BEFV39.SA,NA
B3/Bovespa,BEGD39.SA,NA
B3/Bovespa,BEGE39.SA,NA
B3/Bovespa,BEGU39.SA,NA
B3/Bovespa,BEMV39.SA,NA
B3/Bovespa,BERK34.SA,NA
B3/Bovespa,BETP3B.SA,NA
B3/Bovespa,BEWA39.SA,NA
B3/Bovespa,BEWC39.SA,NA
B3/Bovespa,BEWG39.SA,NA
B3/Bovespa,BEWH39.SA,NA
B3/Bovespa,BEWJ39.SA,NA
B3/Bovespa,BEWL39.SA,NA
B3/Bovespa,BEWP39.SA,NA
B3/Bovespa,BEWQ39.SA,NA
B3/Bovespa,BEWT39.SA,NA
B3/Bovespa,BEWU39.SA,NA
B3/Bovespa,BEWW39.SA,NA
B3/Bovespa,BEWY39.SA,NA
B3/Bovespa,BEWZ39.SA,NA
B3/Bovespa,BEZU39.SA,NA
B3/Bovespa,BFAV39.SA,NA
B3/Bovespa,BFXI39.SA,NA
B3/Bovespa,BGIP3.SA,NA
B3/Bovespa,BGIP4.SA,NA
B3/Bovespa,BGRT39.SA,NA
B3/Bovespa,BGWH39.SA,NA
B3/Bovespa,BHEF39.SA,NA
B3/Bovespa,BHPG34.SA,NA
B3/Bovespa,BIAU39.SA,NA
B3/Bovespa,BIBB39.SA,NA
B3/Bovespa,BIDI3.SA,NA
B3/Bovespa,BIDI4.SA,NA
B3/Bovespa,BIDI11.SA,NA
B3/Bovespa,BIDU34.SA,NA
B3/Bovespa,BIEF39.SA,NA
B3/Bovespa,BIEM39.SA,NA
B3/Bovespa,BIEU39.SA,NA
B3/Bovespa,BIEV39.SA,NA
B3/Bovespa,BIGF39.SA,NA
B3/Bovespa,BIHI39.SA,NA
B3/Bovespa,BIIB34.SA,NA
B3/Bovespa,BIJH39.SA,NA
B3/Bovespa,BIJR39.SA,NA
B3/Bovespa,BILB34.SA,NA
B3/Bovespa,BILF39.SA,NA
B3/Bovespa,BIOM3.SA,NA
B3/Bovespa,BITO39.SA,NA
B3/Bovespa,BIVB39.SA,NA
B3/Bovespa,BIVE39.SA,NA
B3/Bovespa,BIVW39.SA,NA
B3/Bovespa,BIWF39.SA,NA
B3/Bovespa,BIWM39.SA,NA
B3/Bovespa,BIXJ39.SA,NA
B3/Bovespa,BIXN39.SA,NA
B3/Bovespa,BIYF39.SA,NA
B3/Bovespa,BIYG39.SA,NA
B3/Bovespa,BIYW39.SA,NA
B3/Bovespa,BKBR3.SA,NA
B3/Bovespa,BKNG34.SA,NA
B3/Bovespa,BLAK34.SA,NA
B3/Bovespa,BLAU3.SA,NA
B3/Bovespa,BMEB3.SA,NA
B3/Bovespa,BMEB4.SA,NA
B3/Bovespa,BMGB4.SA,NA
B3/Bovespa,BMIN3.SA,NA
B3/Bovespa,BMIN4.SA,NA
B3/Bovespa,BMKS3.SA,NA
B3/Bovespa,BMOB3.SA,NA
B3/Bovespa,BMTU39.SA,NA
B3/Bovespa,BMYB34.SA,NA
B3/Bovespa,BNBR3.SA,NA
B3/Bovespa,BNDA39.SA,NA
B3/Bovespa,BOAC34.SA,NA
B3/Bovespa,BOAS3.SA,NA
B3/Bovespa,BOBR3.SA,NA
B3/Bovespa,BOBR4.SA,NA
B3/Bovespa,BOEI34.SA,NA
B3/Bovespa,BONY34.SA,NA
B3/Bovespa,BOXP34.SA,NA
B3/Bovespa,BPAC3.SA,NA
B3/Bovespa,BPAC5.SA,NA
B3/Bovespa,BPAC11.SA,NA
B3/Bovespa,BPAN4.SA,NA
B3/Bovespa,BPAR3.SA,NA
B3/Bovespa,BQUA39.SA,NA
B3/Bovespa,BRAP3.SA,NA
B3/Bovespa,BRAP4.SA,NA
B3/Bovespa,BRDT3.SA,NA
B3/Bovespa,BRFS3.SA,NA
B3/Bovespa,BRGE3.SA,NA
B3/Bovespa,BRGE5.SA,NA
B3/Bovespa,BRGE6.SA,NA
B3/Bovespa,BRGE7.SA,NA
B3/Bovespa,BRGE8.SA,NA
B3/Bovespa,BRGE11.SA,NA
B3/Bovespa,BRGE12.SA,NA
B3/Bovespa,BRIV3.SA,NA
B3/Bovespa,BRIV4.SA,NA
B3/Bovespa,BRKM3.SA,NA
B3/Bovespa,BRKM5.SA,NA
B3/Bovespa,BRKM6.SA,NA
B3/Bovespa,BRML3.SA,NA
B3/Bovespa,BRPR3.SA,NA
B3/Bovespa,BRQB3.SA,NA
B3/Bovespa,BRSR3.SA,NA
B3/Bovespa,BRSR5.SA,NA
B3/Bovespa,BRSR6.SA,NA
B3/Bovespa,BSIZ39.SA,NA
B3/Bovespa,BSLI3.SA,NA
B3/Bovespa,BSLI4.SA,NA
B3/Bovespa,BSLV39.SA,NA
B3/Bovespa,BSUS39.SA,NA
B3/Bovespa,BTOW3.SA,NA
B3/Bovespa,BTTL3.SA,NA
B3/Bovespa,BUSM39.SA,NA
B3/Bovespa,BUSR39.SA,NA
B3/Bovespa,BVLU39.SA,NA
B3/Bovespa,BXTC39.SA,NA
B3/Bovespa,C1AB34.SA,NA
B3/Bovespa,C1AG34.SA,NA
B3/Bovespa,C1AH34.SA,NA
B3/Bovespa,C1BL34.SA,NA
B3/Bovespa,C1BO34.SA,NA
B3/Bovespa,C1BR34.SA,NA
B3/Bovespa,C1BS34.SA,NA
B3/Bovespa,C1CI34.SA,NA
B3/Bovespa,C1CL34.SA,NA
B3/Bovespa,C1DN34.SA,NA
B3/Bovespa,C1DW34.SA,NA
B3/Bovespa,C1ER34.SA,NA
B3/Bovespa,C1FG34.SA,NA
B3/Bovespa,C1FI34.SA,NA
B3/Bovespa,C1GP34.SA,NA
B3/Bovespa,C1HI34.SA,NA
B3/Bovespa,C1HK34.SA,NA
B3/Bovespa,C1HL34.SA,NA
B3/Bovespa,C1HR34.SA,NA
B3/Bovespa,C1HT34.SA,NA
B3/Bovespa,C1IC34.SA,NA
B3/Bovespa,C1MA34.SA,NA
B3/Bovespa,C1MG34.SA,NA
B3/Bovespa,C1MI34.SA,NA
B3/Bovespa,C1MS34.SA,NA
B3/Bovespa,C1NC34.SA,NA
B3/Bovespa,C1NP34.SA,NA
B3/Bovespa,C1NS34.SA,NA
B3/Bovespa,C1OG34.SA,NA
B3/Bovespa,C1OO34.SA,NA
B3/Bovespa,C1OU34.SA,NA
B3/Bovespa,C1PB34.SA,NA
B3/Bovespa,C1PR34.SA,NA
B3/Bovespa,C1RR34.SA,NA
B3/Bovespa,C1SU34.SA,NA
B3/Bovespa,C1TA34.SA,NA
B3/Bovespa,C1TV34.SA,NA
B3/Bovespa,C1TX34.SA,NA
B3/Bovespa,C2HD34.SA,NA
B3/Bovespa,C2ON34.SA,NA
B3/Bovespa,C2ZR34.SA,NA
B3/Bovespa,CABI3B.SA,NA
B3/Bovespa,CACO3B.SA,NA
B3/Bovespa,CAJI34.SA,NA
B3/Bovespa,CALI3.SA,NA
B3/Bovespa,CALI4.SA,NA
B3/Bovespa,CAMB3.SA,NA
B3/Bovespa,CAML3.SA,NA
B3/Bovespa,CAON34.SA,NA
B3/Bovespa,CAPH34.SA,NA
B3/Bovespa,CARD3.SA,NA
B3/Bovespa,CASH3.SA,NA
B3/Bovespa,CASN3.SA,NA
B3/Bovespa,CASN4.SA,NA
B3/Bovespa,CATA3.SA,NA
B3/Bovespa,CATA4.SA,NA
B3/Bovespa,CATP34.SA,NA
B3/Bovespa,CBEE3.SA,NA
B3/Bovespa,CCPR3.SA,NA
B3/Bovespa,CCRO3.SA,NA
B3/Bovespa,CEAB3.SA,NA
B3/Bovespa,CEBR3.SA,NA
B3/Bovespa,CEBR5.SA,NA
B3/Bovespa,CEBR6.SA,NA
B3/Bovespa,CEDO3.SA,NA
B3/Bovespa,CEDO4.SA,NA
B3/Bovespa,CEEB3.SA,NA
B3/Bovespa,CEEB5.SA,NA
B3/Bovespa,CEEB6.SA,NA
B3/Bovespa,CEED3.SA,NA
B3/Bovespa,CEED4.SA,NA
B3/Bovespa,CEGR3.SA,NA
B3/Bovespa,CEPE3.SA,NA
B3/Bovespa,CEPE5.SA,NA
B3/Bovespa,CEPE6.SA,NA
B3/Bovespa,CESP3.SA,NA
B3/Bovespa,CESP5.SA,NA
B3/Bovespa,CESP6.SA,NA
B3/Bovespa,CGAS3.SA,NA
B3/Bovespa,CGAS5.SA,NA
B3/Bovespa,CGRA3.SA,NA
B3/Bovespa,CGRA4.SA,NA
B3/Bovespa,CHCM34.SA,NA
B3/Bovespa,CHDC34.SA,NA
B3/Bovespa,CHME34.SA,NA
B3/Bovespa,CHVX34.SA,NA
B3/Bovespa,CIEL3.SA,NA
B3/Bovespa,CINF34.SA,NA
B3/Bovespa,CLSC3.SA,NA
B3/Bovespa,CLSC4.SA,NA
B3/Bovespa,CLXC34.SA,NA
B3/Bovespa,CMCS34.SA,NA
B3/Bovespa,CMIG3.SA,NA
B3/Bovespa,CMIG4.SA,NA
B3/Bovespa,CMIN3.SA,NA
B3/Bovespa,CMSA3.SA,NA
B3/Bovespa,CMSA4.SA,NA
B3/Bovespa,CNIC34.SA,NA
B3/Bovespa,CNSY3.SA,NA
B3/Bovespa,COCA34.SA,NA
B3/Bovespa,COCE3.SA,NA
B3/Bovespa,COCE5.SA,NA
B3/Bovespa,COCE6.SA,NA
B3/Bovespa,COGN3.SA,NA
B3/Bovespa,COLG34.SA,NA
B3/Bovespa,COPH34.SA,NA
B3/Bovespa,CORR3.SA,NA
B3/Bovespa,CORR4.SA,NA
B3/Bovespa,COTY34.SA,NA
B3/Bovespa,COWC34.SA,NA
B3/Bovespa,CPFE3.SA,NA
B3/Bovespa,CPLE3.SA,NA
B3/Bovespa,CPLE5.SA,NA
B3/Bovespa,CPLE6.SA,NA
B3/Bovespa,CPLE11.SA,NA
B3/Bovespa,CPRL34.SA,NA
B3/Bovespa,CRDA34.SA,NA
B3/Bovespa,CRDE3.SA,NA
B3/Bovespa,CRFB3.SA,NA
B3/Bovespa,CRHP34.SA,NA
B3/Bovespa,CRIN34.SA,NA
B3/Bovespa,CRIP34.SA,NA
B3/Bovespa,CRIV3.SA,NA
B3/Bovespa,CRIV4.SA,NA
B3/Bovespa,CRPG3.SA,NA
B3/Bovespa,CRPG5.SA,NA
B3/Bovespa,CRPG6.SA,NA
B3/Bovespa,CRTE3B.SA,NA
B3/Bovespa,CRTE5B.SA,NA
B3/Bovespa,CSAB3.SA,NA
B3/Bovespa,CSAB4.SA,NA
B3/Bovespa,CSAN3.SA,NA
B3/Bovespa,CSCO34.SA,NA
B3/Bovespa,CSED3.SA,NA
B3/Bovespa,CSMG3.SA,NA
B3/Bovespa,CSNA3.SA,NA
B3/Bovespa,CSRN3.SA,NA
B3/Bovespa,CSRN5.SA,NA
B3/Bovespa,CSRN6.SA,NA
B3/Bovespa,CSXC34.SA,NA
B3/Bovespa,CTCA3.SA,NA
B3/Bovespa,CTGP34.SA,NA
B3/Bovespa,CTKA3.SA,NA
B3/Bovespa,CTKA4.SA,NA
B3/Bovespa,CTNM3.SA,NA
B3/Bovespa,CTNM4.SA,NA
B3/Bovespa,CTSA3.SA,NA
B3/Bovespa,CTSA4.SA,NA
B3/Bovespa,CTSH34.SA,NA
B3/Bovespa,CURY3.SA,NA
B3/Bovespa,CVCB3.SA,NA
B3/Bovespa,CVSH34.SA,NA
B3/Bovespa,CXSE3.SA,NA
B3/Bovespa,CYRE3.SA,NA
B3/Bovespa,D1DG34.SA,NA
B3/Bovespa,D1EL34.SA,NA
B3/Bovespa,D1EX34.SA,NA
B3/Bovespa,D1FS34.SA,NA
B3/Bovespa,D1HI34.SA,NA
B3/Bovespa,D1IS34.SA,NA
B3/Bovespa,D1LR34.SA,NA
B3/Bovespa,D1OC34.SA,NA
B3/Bovespa,D1OM34.SA,NA
B3/Bovespa,D1OV34.SA,NA
B3/Bovespa,D1OW34.SA,NA
B3/Bovespa,D1RE34.SA,NA
B3/Bovespa,D1RI34.SA,NA
B3/Bovespa,D1TE34.SA,NA
B3/Bovespa,D1VN34.SA,NA
B3/Bovespa,D1XC34.SA,NA
B3/Bovespa,D2KN34.SA,NA
B3/Bovespa,DASA3.SA,NA
B3/Bovespa,DBAG34.SA,NA
B3/Bovespa,DCVY34.SA,NA
B3/Bovespa,DCVY35.SA,NA
B3/Bovespa,DDNB34.SA,NA
B3/Bovespa,DEAI34.SA,NA
B3/Bovespa,DEEC34.SA,NA
B3/Bovespa,DEOP34.SA,NA
B3/Bovespa,DGCO34.SA,NA
B3/Bovespa,DHER34.SA,NA
B3/Bovespa,DIRR3.SA,NA
B3/Bovespa,DISB34.SA,NA
B3/Bovespa,DLTR34.SA,NA
B3/Bovespa,DMMO3.SA,NA
B3/Bovespa,DMVF3.SA,NA
B3/Bovespa,DOHL3.SA,NA
B3/Bovespa,DOHL4.SA,NA
B3/Bovespa,DTCY3.SA,NA
B3/Bovespa,DTCY4.SA,NA
B3/Bovespa,DTEX3.SA,NA
B3/Bovespa,DUKB34.SA,NA
B3/Bovespa,DVAI34.SA,NA
B3/Bovespa,E1CL34.SA,NA
B3/Bovespa,E1CO34.SA,NA
B3/Bovespa,E1DI34.SA,NA
B3/Bovespa,E1DU34.SA,NA
B3/Bovespa,E1FX34.SA,NA
B3/Bovespa,E1IX34.SA,NA
B3/Bovespa,E1MN34.SA,NA
B3/Bovespa,E1MR34.SA,NA
B3/Bovespa,E1NI34.SA,NA
B3/Bovespa,E1OG34.SA,NA
B3/Bovespa,E1QN34.SA,NA
B3/Bovespa,E1QR34.SA,NA
B3/Bovespa,E1RI34.SA,NA
B3/Bovespa,E1SE34.SA,NA
B3/Bovespa,E1SS34.SA,NA
B3/Bovespa,E1TN34.SA,NA
B3/Bovespa,E1TR34.SA,NA
B3/Bovespa,E1VE34.SA,NA
B3/Bovespa,E1VR34.SA,NA
B3/Bovespa,E1WL34.SA,NA
B3/Bovespa,E1XC34.SA,NA
B3/Bovespa,E1XP34.SA,NA
B3/Bovespa,E1XR34.SA,NA
B3/Bovespa,EAIN34.SA,NA
B3/Bovespa,EALT3.SA,NA
B3/Bovespa,EALT4.SA,NA
B3/Bovespa,EBAY34.SA,NA
B3/Bovespa,ECOR3.SA,NA
B3/Bovespa,ECPR3.SA,NA
B3/Bovespa,ECPR4.SA,NA
B3/Bovespa,EEEL3.SA,NA
B3/Bovespa,EEEL4.SA,NA
B3/Bovespa,EGIE3.SA,NA
B3/Bovespa,EKTR3.SA,NA
B3/Bovespa,EKTR4.SA,NA
B3/Bovespa,ELCI34.SA,NA
B3/Bovespa,ELET3.SA,NA
B3/Bovespa,ELET5.SA,NA
B3/Bovespa,ELET6.SA,NA
B3/Bovespa,ELMD3.SA,NA
B3/Bovespa,EMAE3.SA,NA
B3/Bovespa,EMAE4.SA,NA
B3/Bovespa,EMBR3.SA,NA
B3/Bovespa,ENAT3.SA,NA
B3/Bovespa,ENBR3.SA,NA
B3/Bovespa,ENEV3.SA,NA
B3/Bovespa,ENGI3.SA,NA
B3/Bovespa,ENGI4.SA,NA
B3/Bovespa,ENGI11.SA,NA
B3/Bovespa,ENJU3.SA,NA
B3/Bovespa,ENMT3.SA,NA
B3/Bovespa,ENMT4.SA,NA
B3/Bovespa,EQIX34.SA,NA
B3/Bovespa,EQMA3B.SA,NA
B3/Bovespa,EQMA5B.SA,NA
B3/Bovespa,EQMA6B.SA,NA
B3/Bovespa,EQPA3.SA,NA
B3/Bovespa,EQPA5.SA,NA
B3/Bovespa,EQPA6.SA,NA
B3/Bovespa,EQPA7.SA,NA
B3/Bovespa,EQTL3.SA,NA
B3/Bovespa,ESPA3.SA,NA
B3/Bovespa,ESTR3.SA,NA
B3/Bovespa,ESTR4.SA,NA
B3/Bovespa,EUCA3.SA,NA
B3/Bovespa,EUCA4.SA,NA
B3/Bovespa,EVEN3.SA,NA
B3/Bovespa,EXGR34.SA,NA
B3/Bovespa,EXXO34.SA,NA
B3/Bovespa,EZTC3.SA,NA
B3/Bovespa,F1AN34.SA,NA
B3/Bovespa,F1BH34.SA,NA
B3/Bovespa,F1EC34.SA,NA
B3/Bovespa,F1FI34.SA,NA
B3/Bovespa,F1IS34.SA,NA
B3/Bovespa,F1LS34.SA,NA
B3/Bovespa,F1MC34.SA,NA
B3/Bovespa,F1NI34.SA,NA
B3/Bovespa,F1RA34.SA,NA
B3/Bovespa,F1RC34.SA,NA
B3/Bovespa,F1RI34.SA,NA
B3/Bovespa,F1SL34.SA,NA
B3/Bovespa,F1TN34.SA,NA
B3/Bovespa,F1TV34.SA,NA
B3/Bovespa,FASL34.SA,NA
B3/Bovespa,FBOK34.SA,NA
B3/Bovespa,FCXO34.SA,NA
B3/Bovespa,FDMO34.SA,NA
B3/Bovespa,FDXB34.SA,NA
B3/Bovespa,FESA3.SA,NA
B3/Bovespa,FESA4.SA,NA
B3/Bovespa,FFTD34.SA,NA
B3/Bovespa,FIGE3.SA,NA
B3/Bovespa,FIGE4.SA,NA
B3/Bovespa,FLEX3.SA,NA
B3/Bovespa,FLRY3.SA,NA
B3/Bovespa,FLTC34.SA,NA
B3/Bovespa,FMSC34.SA,NA
B3/Bovespa,FMXB34.SA,NA
B3/Bovespa,FNCN3.SA,NA
B3/Bovespa,FOXC34.SA,NA
B3/Bovespa,FRAS3.SA,NA
B3/Bovespa,FRIO3.SA,NA
B3/Bovespa,FRRN3B.SA,NA
B3/Bovespa,FRRN5B.SA,NA
B3/Bovespa,FRRN6B.SA,NA
B3/Bovespa,FSLR34.SA,NA
B3/Bovespa,G1AR34.SA,NA
B3/Bovespa,G1DS34.SA,NA
B3/Bovespa,G1FI34.SA,NA
B3/Bovespa,G1LL34.SA,NA
B3/Bovespa,G1LP34.SA,NA
B3/Bovespa,G1LW34.SA,NA
B3/Bovespa,G1MI34.SA,NA
B3/Bovespa,G1PC34.SA,NA
B3/Bovespa,G1PI34.SA,NA
B3/Bovespa,G1RM34.SA,NA
B3/Bovespa,G1SK34.SA,NA
B3/Bovespa,G1WW34.SA,NA
B3/Bovespa,G2DI33.SA,NA
B3/Bovespa,GDBR34.SA,NA
B3/Bovespa,GEOO34.SA,NA
B3/Bovespa,GEPA3.SA,NA
B3/Bovespa,GEPA4.SA,NA
B3/Bovespa,GFSA3.SA,NA
B3/Bovespa,GGBR3.SA,NA
B3/Bovespa,GGBR4.SA,NA
B3/Bovespa,GGPS3.SA,NA
B3/Bovespa,GILD34.SA,NA
B3/Bovespa,GMAT3.SA,NA
B3/Bovespa,GMCO34.SA,NA
B3/Bovespa,GNDI3.SA,NA
B3/Bovespa,GOAU3.SA,NA
B3/Bovespa,GOAU4.SA,NA
B3/Bovespa,GOGL34.SA,NA
B3/Bovespa,GOGL35.SA,NA
B3/Bovespa,GOLL4.SA,NA
B3/Bovespa,GPAR3.SA,NA
B3/Bovespa,GPCP3.SA,NA
B3/Bovespa,GPCP4.SA,NA
B3/Bovespa,GPIV33.SA,NA
B3/Bovespa,GPRK34.SA,NA
B3/Bovespa,GPRO34.SA,NA
B3/Bovespa,GPSI34.SA,NA
B3/Bovespa,GRND3.SA,NA
B3/Bovespa,GSGI34.SA,NA
B3/Bovespa,GSHP3.SA,NA
B3/Bovespa,GUAR3.SA,NA
B3/Bovespa,H1AS34.SA,NA
B3/Bovespa,H1BA34.SA,NA
B3/Bovespa,H1BI34.SA,NA
B3/Bovespa,H1CA34.SA,NA
B3/Bovespa,H1DB34.SA,NA
B3/Bovespa,H1EI34.SA,NA
B3/Bovespa,H1ES34.SA,NA
B3/Bovespa,H1FC34.SA,NA
B3/Bovespa,H1IG34.SA,NA
B3/Bovespa,H1II34.SA,NA
B3/Bovespa,H1LT34.SA,NA
B3/Bovespa,H1OG34.SA,NA
B3/Bovespa,H1OL34.SA,NA
B3/Bovespa,H1PE34.SA,NA
B3/Bovespa,H1RB34.SA,NA
B3/Bovespa,H1RL34.SA,NA
B3/Bovespa,H1SB34.SA,NA
B3/Bovespa,H1SI34.SA,NA
B3/Bovespa,H1ST34.SA,NA
B3/Bovespa,H1TH34.SA,NA
B3/Bovespa,H1UM34.SA,NA
B3/Bovespa,H1ZN34.SA,NA
B3/Bovespa,HAGA3.SA,NA
B3/Bovespa,HAGA4.SA,NA
B3/Bovespa,HALI34.SA,NA
B3/Bovespa,HAPV3.SA,NA
B3/Bovespa,HBOR3.SA,NA
B3/Bovespa,HBRE3.SA,NA
B3/Bovespa,HBSA3.SA,NA
B3/Bovespa,HBTS3.SA,NA
B3/Bovespa,HBTS5.SA,NA
B3/Bovespa,HBTS6.SA,NA
B3/Bovespa,HETA3.SA,NA
B3/Bovespa,HETA4.SA,NA
B3/Bovespa,HGTX3.SA,NA
B3/Bovespa,HOME34.SA,NA
B3/Bovespa,HONB34.SA,NA
B3/Bovespa,HOND34.SA,NA
B3/Bovespa,HPQB34.SA,NA
B3/Bovespa,HSHY34.SA,NA
B3/Bovespa,HYPE3.SA,NA
B3/Bovespa,I1AC34.SA,NA
B3/Bovespa,I1BN34.SA,NA
B3/Bovespa,I1CE34.SA,NA
B3/Bovespa,I1DX34.SA,NA
B3/Bovespa,I1EX34.SA,NA
B3/Bovespa,I1FF34.SA,NA
B3/Bovespa,I1FO34.SA,NA
B3/Bovespa,I1HG34.SA,NA
B3/Bovespa,I1LM34.SA,NA
B3/Bovespa,I1NC34.SA,NA
B3/Bovespa,I1NF34.SA,NA
